Not_Full_Market_Price,Year_of_Sale,Location,New_Property_VAT_Exclusive,Properties_purchased_each_year,Wealth_in_Ireland,Ireland_Mortgage_Rates,Log_Price
0,2014,Donegal,0,847,176960.0,0.042,11.097410021008562
0,2018,Westmeath,0,1122,210015.0,0.0321,12.345834587905333
0,2018,Dublin 7,0,1122,210015.0,0.0321,12.84792653170257
0,2016,Dublin,0,1006,190618.0,0.0361,12.524526376648708
0,2019,Cork,0,1154,215555.0,0.0302,12.025749091398891
0,2021,Cork,0,1060,212773.0,0.028,12.240474072247506
0,2019,Carlow,0,1154,215555.0,0.0302,11.512925464970229
0,2019,Cork,1,1154,215555.0,0.0302,12.628067055589549
0,2013,Dublin 16,0,547,162434.0,0.0438,12.814478597635029
0,2020,Dublin 5,0,917,208098.0,0.0292,12.955127458028414
0,2018,Dublin 9,0,1122,210015.0,0.0321,13.235692062711331
0,2018,Dublin,0,1122,210015.0,0.0321,12.994530005894443
0,2014,Westmeath,0,847,176960.0,0.042,11.27720313144916
0,2019,Limerick,0,1154,215555.0,0.0302,12.92391243868049
0,2018,Dublin 7,0,1122,210015.0,0.0321,12.611537753638338
0,2020,Donegal,0,917,208098.0,0.0292,11.429543856031177
0,2017,Cork,0,1081,199406.0,0.0344,12.506177237980511
0,2014,Galway,0,847,176960.0,0.042,11.289781913656018
0,2010,Galway,0,413,161348.0,0.0402,12.296827008798639
0,2015,Dublin 17,1,998,180068.0,0.0405,11.796501619666513
0,2020,Kildare,0,917,208098.0,0.0292,12.301382825334498
0,2014,Dublin,0,847,176960.0,0.042,12.634603026569334
0,2019,Offaly,0,1154,215555.0,0.0302,11.461632170582678
0,2021,Leitrim,1,1060,212773.0,0.028,10.221941283654663
0,2015,Dublin 14,0,998,180068.0,0.0405,13.16158409055761
0,2021,Cork,0,1060,212773.0,0.028,12.56374708980199
0,2019,Meath,0,1154,215555.0,0.0302,12.429216196844383
0,2017,Cork,0,1081,199406.0,0.0344,12.799399490807907
0,2017,Meath,0,1081,199406.0,0.0344,12.206072645530174
0,2013,Cork,0,547,162434.0,0.0438,10.308952660644293
0,2019,Dublin 16,0,1154,215555.0,0.0302,13.304684934198283
0,2019,Tipperary,0,1154,215555.0,0.0302,11.289781913656018
0,2017,Dublin 24,0,1081,199406.0,0.0344,12.727838209334498
0,2013,Kerry,0,547,162434.0,0.0438,11.608235644774552
0,2017,Dublin 13,0,1081,199406.0,0.0344,14.557447902693651
0,2014,Meath,0,847,176960.0,0.042,12.779873068457553
0,2017,Leitrim,1,1081,199406.0,0.0344,11.28093161504547
1,2021,Dublin 11,0,1060,212773.0,0.028,11.512925464970229
0,2011,Cork,0,357,155962.0,0.0442,11.835008964139341
0,2018,Mayo,0,1122,210015.0,0.0321,12.089538829274222
0,2013,Cork,0,547,162434.0,0.0438,12.2783933071098
0,2018,Laois,0,1122,210015.0,0.0321,10.308952660644293
0,2020,Meath,0,917,208098.0,0.0292,12.487485104968359
0,2017,Dublin 8,0,1081,199406.0,0.0344,13.42984807715229
0,2015,Roscommon,0,998,180068.0,0.0405,10.571316925111784
0,2021,Dublin 15,0,1060,212773.0,0.028,12.487485104968359
0,2020,Galway,0,917,208098.0,0.0292,11.512925464970229
0,2020,Kerry,0,917,208098.0,0.0292,12.072541252905651
0,2015,Dublin 10,0,998,180068.0,0.0405,11.884489021402711
0,2017,Dublin 6w,1,1081,199406.0,0.0344,12.86789426404721
0,2019,Cork,0,1154,215555.0,0.0302,12.043553716032399
0,2016,Galway,0,1006,190618.0,0.0361,13.033532163697712
0,2016,Meath,1,1006,190618.0,0.0361,12.001478424208177
0,2016,Longford,0,1006,190618.0,0.0361,10.571316925111784
0,2011,Dublin,1,357,155962.0,0.0442,13.044520877497538
0,2021,Longford,0,1060,212773.0,0.028,11.755871643580617
1,2013,Kerry,0,547,162434.0,0.0438,10.404262840448617
1,2017,Dublin 11,0,1081,199406.0,0.0344,11.38724863009912
0,2021,Meath,1,1060,212773.0,0.028,12.558773202043891
0,2012,Dublin,0,485,152843.0,0.0433,13.623138665316818
0,2015,Dublin 20,0,998,180068.0,0.0405,11.895121946139039
0,2018,Wexford,0,1122,210015.0,0.0321,12.594730635321957
1,2013,Dublin,0,547,162434.0,0.0438,10.862661321522321
0,2018,Meath,0,1122,210015.0,0.0321,12.721885810807203
0,2019,Kerry,0,1154,215555.0,0.0302,12.80902155817197
0,2015,Wexford,1,998,180068.0,0.0405,10.46310334047155
0,2021,Dublin 1,0,1060,212773.0,0.028,12.301382825334498
0,2019,Laois,1,1154,215555.0,0.0302,12.397894762078442
1,2021,Laois,0,1060,212773.0,0.028,11.512925464970229
0,2013,Kildare,0,547,162434.0,0.0438,11.931635799828413
0,2015,Dublin 6,0,998,180068.0,0.0405,12.560244459250788
0,2019,Dublin 13,0,1154,215555.0,0.0302,13.81049801614073
0,2018,Dublin 18,0,1122,210015.0,0.0321,12.506177237980511
0,2020,Meath,1,917,208098.0,0.0292,12.993727411174177
0,2012,Kildare,0,485,152843.0,0.0433,11.626254150277232
0,2012,Kildare,0,485,152843.0,0.0433,11.350406535472453
0,2019,Cork,0,1154,215555.0,0.0302,10.819778284410283
0,2014,Offaly,0,847,176960.0,0.042,11.77528972943772
0,2013,Wicklow,0,547,162434.0,0.0438,12.58621994565405
0,2017,Dublin 15,1,1081,199406.0,0.0344,12.628067055589549
0,2020,Dublin 15,0,917,208098.0,0.0292,12.834681304952548
0,2018,Dublin,0,1122,210015.0,0.0321,13.997832114758229
0,2014,Dublin,0,847,176960.0,0.042,12.66349749256905
0,2021,Donegal,0,1060,212773.0,0.028,11.736069016284437
0,2016,Clare,0,1006,190618.0,0.0361,11.156250521031495
0,2014,Galway,0,847,176960.0,0.042,11.238488619268468
1,2020,Leitrim,0,917,208098.0,0.0292,10.768484990022733
0,2011,Dublin,1,357,155962.0,0.0442,12.501618715538742
0,2015,Dublin 15,0,998,180068.0,0.0405,11.686878772093667
0,2021,Dublin,0,1060,212773.0,0.028,13.151922179645874
0,2021,Mayo,0,1060,212773.0,0.028,12.301382825334498
0,2016,Clare,0,1006,190618.0,0.0361,11.77528972943772
0,2017,Dublin 14,0,1081,199406.0,0.0344,13.573438996764546
0,2013,Dublin 12,0,547,162434.0,0.0438,12.031719258385396
0,2020,Westmeath,1,917,208098.0,0.0292,12.128230015909086
0,2019,Louth,0,1154,215555.0,0.0302,11.002099841204238
0,2016,Kerry,0,1006,190618.0,0.0361,11.512925464970229
0,2017,Kerry,0,1081,199406.0,0.0344,12.100712129872347
0,2013,Dublin,0,547,162434.0,0.0438,11.736069016284437
0,2020,Galway,0,917,208098.0,0.0292,12.449018824140563
0,2020,Donegal,0,917,208098.0,0.0292,11.440354772135393
0,2016,Cork,0,1006,190618.0,0.0361,11.806838112017365
0,2020,Limerick,1,917,208098.0,0.0292,13.453155225408512
0,2019,Dublin 11,0,1154,215555.0,0.0302,12.821258284620408
0,2020,Waterford,0,917,208098.0,0.0292,11.813030057420567
0,2019,Galway,0,1154,215555.0,0.0302,12.100712129872347
0,2018,Limerick,0,1122,210015.0,0.0321,12.206072645530174
0,2017,Dublin,0,1081,199406.0,0.0344,12.367340793126296
0,2013,Westmeath,0,547,162434.0,0.0438,10.819778284410283
0,2021,Wexford,0,1060,212773.0,0.028,12.013700752882718
0,2014,Limerick,0,847,176960.0,0.042,11.350406535472453
0,2014,Dublin 2,0,847,176960.0,0.042,13.199324418540456
0,2019,Dublin 5,0,1154,215555.0,0.0302,12.841325847671216
0,2018,Kerry,0,1122,210015.0,0.0321,12.577636201962656
0,2015,Dublin 1,0,998,180068.0,0.0405,11.512925464970229
1,2010,Dublin,1,413,161348.0,0.0402,12.708048636552515
0,2019,Mayo,0,1154,215555.0,0.0302,10.645424897265505
0,2015,Galway,0,998,180068.0,0.0405,11.225243392518447
0,2018,Kildare,1,1122,210015.0,0.0321,12.451005085510872
0,2018,Dublin 11,0,1122,210015.0,0.0321,12.594730635321957
0,2017,Meath,0,1081,199406.0,0.0344,12.30591798049989
0,2017,Dublin,1,1081,199406.0,0.0344,12.128032830726914
0,2013,Dublin,1,547,162434.0,0.0438,11.48159990292732
0,2017,Kerry,0,1081,199406.0,0.0344,12.751299696013497
0,2015,Tipperary,0,998,180068.0,0.0405,11.289781913656018
0,2015,Westmeath,0,998,180068.0,0.0405,11.918390573078392
0,2018,Dublin 15,0,1122,210015.0,0.0321,12.335507446067822
0,2015,Dublin,0,998,180068.0,0.0405,12.821258284620408
0,2019,Dublin 8,0,1154,215555.0,0.0302,12.230765258120545
0,2018,Monaghan,0,1122,210015.0,0.0321,11.512925464970229
0,2016,Dublin 7,0,1006,190618.0,0.0361,12.506177237980511
0,2021,Meath,0,1060,212773.0,0.028,12.128111104060462
0,2017,Meath,0,1081,199406.0,0.0344,13.652991628466498
0,2015,Tipperary,0,998,180068.0,0.0405,10.959540226785442
0,2013,Kildare,0,547,162434.0,0.0438,12.398756989359676
0,2021,Carlow,0,1060,212773.0,0.028,12.190959007720126
0,2016,Roscommon,0,1006,190618.0,0.0361,10.714417768752456
0,2021,Dublin 14,0,1060,212773.0,0.028,13.790192749979985
1,2019,Dublin 7,0,1154,215555.0,0.0302,12.206072645530174
0,2016,Dublin 15,0,1006,190618.0,0.0361,12.535376392672774
0,2019,Offaly,0,1154,215555.0,0.0302,11.002099841204238
0,2017,Dublin 14,0,1081,199406.0,0.0344,12.691580461311874
0,2019,Kilkenny,0,1154,215555.0,0.0302,12.043553716032399
0,2015,Mayo,0,998,180068.0,0.0405,11.813030057420567
0,2017,Kildare,0,1081,199406.0,0.0344,13.102160670086809
0,2016,Clare,1,1006,190618.0,0.0361,11.150570419756297
0,2015,Cork,0,998,180068.0,0.0405,10.714417768752456
0,2020,Wexford,0,917,208098.0,0.0292,12.269047444691562
0,2020,Cork,1,917,208098.0,0.0292,12.206072595530172
1,2015,Donegal,0,998,180068.0,0.0405,9.740968623038354
0,2020,Kildare,0,917,208098.0,0.0292,12.560244459250788
0,2011,Dublin,0,357,155962.0,0.0442,12.542544882151386
0,2018,Meath,1,1122,210015.0,0.0321,12.549442467591875
0,2013,Kilkenny,0,547,162434.0,0.0438,11.589886506106357
0,2010,Galway,0,413,161348.0,0.0402,13.296316684527767
0,2018,Dublin 4,1,1122,210015.0,0.0321,13.52635897965078
0,2019,Kildare,0,1154,215555.0,0.0302,12.669806661762314
0,2014,Wicklow,0,847,176960.0,0.042,12.301382825334498
1,2020,Cork,0,917,208098.0,0.0292,11.512925464970229
1,2012,Dublin,0,485,152843.0,0.0433,10.987409125794233
0,2015,Wexford,0,998,180068.0,0.0405,9.615805480084347
0,2010,Cork,0,413,161348.0,0.0402,11.813030057420567
0,2016,Cork,0,1006,190618.0,0.0361,12.793859310432293
0,2018,Kildare,0,1122,210015.0,0.0321,13.710150042306449
0,2017,Dublin 11,0,1081,199406.0,0.0344,12.072541252905651
0,2015,Dublin 22,0,998,180068.0,0.0405,11.918390573078392
0,2014,Wicklow,0,847,176960.0,0.042,12.025749091398891
0,2019,Louth,0,1154,215555.0,0.0302,11.522875795823397
0,2020,Monaghan,0,917,208098.0,0.0292,10.448714603019452
0,2019,Tipperary,0,1154,215555.0,0.0302,10.596634733096073
0,2015,Kerry,0,998,180068.0,0.0405,12.154779351142624
0,2018,Louth,0,1122,210015.0,0.0321,12.254862809699606
0,2019,Galway,0,1154,215555.0,0.0302,11.350406535472453
0,2017,Dublin,0,1081,199406.0,0.0344,13.487006490992238
0,2018,Dublin,0,1122,210015.0,0.0321,12.666657052859417
0,2022,Sligo,0,13,217448.0,0.028,12.449018824140563
0,2014,Meath,0,847,176960.0,0.042,12.706847933442663
0,2016,Dublin 13,0,1006,190618.0,0.0361,13.142166004700508
1,2011,Donegal,0,357,155962.0,0.0442,10.819778284410283
0,2014,Cork,0,847,176960.0,0.042,10.714417768752456
0,2015,Dublin 4,0,998,180068.0,0.0405,14.158881798776608
0,2012,Cork,0,485,152843.0,0.0433,12.54019211656779
0,2018,Sligo,0,1122,210015.0,0.0321,10.836746703050402
0,2019,Laois,0,1154,215555.0,0.0302,12.100712129872347
0,2014,Monaghan,1,847,176960.0,0.042,11.53423861751517
0,2020,Clare,0,917,208098.0,0.0292,9.740968623038354
0,2020,Kilkenny,1,917,208098.0,0.0292,12.88302692588283
0,2014,Limerick,0,847,176960.0,0.042,11.407564949312402
0,2021,Cork,1,1060,212773.0,0.028,12.549442467591875
0,2014,Cork,0,847,176960.0,0.042,11.289781913656018
0,2017,Dublin 5,0,1081,199406.0,0.0344,13.287877815881902
0,2021,Louth,0,1060,212773.0,0.028,11.56171562913966
1,2018,Dublin 12,0,1122,210015.0,0.0321,12.861219705710303
0,2016,Laois,0,1006,190618.0,0.0361,11.502875129116727
0,2020,Kerry,0,917,208098.0,0.0292,11.736069016284437
0,2014,Dublin 22,0,847,176960.0,0.042,11.643953727376633
0,2016,Cork,0,1006,190618.0,0.0361,11.77528972943772
0,2020,Wicklow,0,917,208098.0,0.0292,13.071070083016778
0,2015,Dublin 20,0,998,180068.0,0.0405,12.745485726148077
0,2017,Meath,0,1081,199406.0,0.0344,12.128111104060462
0,2010,Dublin,0,413,161348.0,0.0402,12.506177237980511
0,2018,Dublin 1,0,1122,210015.0,0.0321,12.206072645530174
0,2015,Westmeath,0,998,180068.0,0.0405,11.84939770159144
0,2015,Dublin 24,1,998,180068.0,0.0405,11.730456817315547
0,2015,Kildare,0,998,180068.0,0.0405,12.577636201962656
0,2020,Dublin 16,0,917,208098.0,0.0292,13.255144488638146
0,2016,Kildare,0,1006,190618.0,0.0361,12.994530005894443
0,2015,Cork,0,998,180068.0,0.0405,11.736069016284437
0,2016,Louth,0,1006,190618.0,0.0361,8.88875674784872
0,2021,Dublin 22,0,1060,212773.0,0.028,13.032438669876342
1,2018,Louth,0,1122,210015.0,0.0321,10.778956289890028
0,2017,Dublin 4,0,1081,199406.0,0.0344,13.547631112808673
0,2017,Galway,1,1081,199406.0,0.0344,11.002099841204238
0,2010,Donegal,1,413,161348.0,0.0402,11.843667026882457
0,2018,Dublin 8,0,1122,210015.0,0.0321,12.429216196844383
0,2020,Dublin 8,0,917,208098.0,0.0292,12.205822614274965
0,2019,Cork,0,1154,215555.0,0.0302,12.043553716032399
0,2015,Cork,0,998,180068.0,0.0405,12.793859310432293
0,2010,Donegal,1,413,161348.0,0.0402,11.864694394074531
0,2015,Cork,0,998,180068.0,0.0405,12.2783933071098
0,2019,Kildare,0,1154,215555.0,0.0302,12.388394202324129
1,2018,Dublin 10,0,1122,210015.0,0.0321,10.500814948465264
0,2016,Dublin 6,0,1006,190618.0,0.0361,12.371587084007746
0,2018,Westmeath,0,1122,210015.0,0.0321,12.721885810807203
0,2015,Donegal,0,998,180068.0,0.0405,11.835008964139341
0,2019,Galway,1,1154,215555.0,0.0302,12.319557568631417
1,2018,Kildare,0,1122,210015.0,0.0321,12.072541252905651
0,2015,Cork,0,998,180068.0,0.0405,11.813030057420567
0,2018,Dublin 11,0,1122,210015.0,0.0321,12.083905011555967
0,2020,Donegal,0,917,208098.0,0.0292,11.630708500626612
0,2010,Wicklow,1,413,161348.0,0.0402,12.013700752882718
0,2018,Cavan,0,1122,210015.0,0.0321,11.594505451962652
0,2014,Kerry,0,847,176960.0,0.042,11.512925464970229
0,2015,Dublin 9,1,998,180068.0,0.0405,11.899085422020388
0,2019,Kerry,0,1154,215555.0,0.0302,12.644327576461329
0,2016,Kerry,0,1006,190618.0,0.0361,11.350406535472453
0,2021,Kildare,0,1060,212773.0,0.028,11.901583454762012
0,2018,Dublin 1,0,1122,210015.0,0.0321,12.611537753638338
0,2021,Dublin,0,1060,212773.0,0.028,13.579788224443204
0,2020,Kildare,1,917,208098.0,0.0292,12.453494089303907
0,2020,Cork,0,917,208098.0,0.0292,12.35017298950393
0,2017,Kildare,0,1081,199406.0,0.0344,12.785491060761776
0,2018,Dublin,1,1122,210015.0,0.0321,12.83907696320921
0,2021,Clare,0,1060,212773.0,0.028,12.388394202324129
0,2021,Kerry,0,1060,212773.0,0.028,11.898187865760873
0,2017,Kerry,0,1081,199406.0,0.0344,11.856515169360305
0,2019,Meath,0,1154,215555.0,0.0302,12.367340793126296
0,2010,Dublin,1,413,161348.0,0.0402,12.546942341993644
0,2015,Galway,0,998,180068.0,0.0405,10.950806546816688
0,2016,Sligo,0,1006,190618.0,0.0361,10.596634733096073
0,2014,Limerick,0,847,176960.0,0.042,11.918390573078392
0,2014,Cork,0,847,176960.0,0.042,11.571194373094205
0,2015,Kildare,1,998,180068.0,0.0405,12.302386866570904
0,2013,Meath,0,547,162434.0,0.0438,11.232735125938584
0,2010,Cavan,1,413,161348.0,0.0402,11.736069016284437
0,2019,Dublin 24,0,1154,215555.0,0.0302,12.802158113246987
0,2018,Clare,0,1122,210015.0,0.0321,12.409013489526863
0,2020,Dublin 22,0,917,208098.0,0.0292,11.8490404949436
0,2017,Cavan,0,1081,199406.0,0.0344,11.608235644774552
0,2021,Galway,0,1060,212773.0,0.028,11.84939770159144
0,2017,Dublin 24,0,1081,199406.0,0.0344,12.154779351142624
0,2022,Dublin 1,0,13,217448.0,0.028,12.691580461311874
1,2017,Tipperary,0,1081,199406.0,0.0344,11.350406535472453
0,2010,Dublin,0,413,161348.0,0.0402,12.206072645530174
1,2016,Wicklow,0,1006,190618.0,0.0361,12.170445467887022
0,2015,Dublin,0,998,180068.0,0.0405,12.064197972911385
0,2017,Kilkenny,0,1081,199406.0,0.0344,11.918390573078392
0,2019,Cavan,0,1154,215555.0,0.0302,11.532728092266408
0,2016,Galway,1,1006,190618.0,0.0361,13.737667928343187
0,2014,Kerry,0,847,176960.0,0.042,10.725467604939041
0,2019,Cork,0,1154,215555.0,0.0302,12.072541252905651
0,2014,Tipperary,0,847,176960.0,0.042,11.002099841204238
0,2018,Cavan,0,1122,210015.0,0.0321,12.2783933071098
0,2014,Cork,0,847,176960.0,0.042,12.206072645530174
0,2017,Dublin 6,0,1081,199406.0,0.0344,13.592367006650065
0,2021,Dublin,0,1060,212773.0,0.028,13.102160670086809
0,2020,Meath,1,917,208098.0,0.0292,12.286783545298258
0,2016,Kerry,0,1006,190618.0,0.0361,11.964001084330445
0,2020,Sligo,0,917,208098.0,0.0292,11.198214720130528
0,2021,Wexford,0,1060,212773.0,0.028,11.571194373094205
0,2014,Waterford,0,847,176960.0,0.042,12.167851432709975
0,2017,Carlow,1,1081,199406.0,0.0344,11.56861557916342
0,2013,Dublin 22,0,547,162434.0,0.0438,12.206072645530174
0,2018,Dublin,0,1122,210015.0,0.0321,13.353475098367715
0,2018,Dublin 8,0,1122,210015.0,0.0321,12.721885810807203
0,2017,Tipperary,0,1081,199406.0,0.0344,10.596634733096073
0,2020,Galway,0,917,208098.0,0.0292,12.206072645530174
0,2018,Cork,0,1122,210015.0,0.0321,12.363076394339839
0,2019,Cork,0,1154,215555.0,0.0302,12.26434155365415
0,2018,Cork,0,1122,210015.0,0.0321,12.524526376648708
0,2014,Dublin 8,0,847,176960.0,0.042,12.793859310432293
0,2018,Cork,0,1122,210015.0,0.0321,11.379394072345706
0,2019,Wexford,0,1154,215555.0,0.0302,11.502875129116727
0,2019,Meath,1,1154,215555.0,0.0302,12.660254899268965
0,2012,Dublin 18,0,485,152843.0,0.0433,12.611537753638338
1,2018,Wexford,0,1122,210015.0,0.0321,12.193493863323313
0,2015,Dublin 11,0,998,180068.0,0.0405,11.042921835724492
0,2020,Meath,0,917,208098.0,0.0292,12.506177237980511
0,2019,Dublin 1,0,1154,215555.0,0.0302,16.523694083511717
0,2016,Dublin 11,0,1006,190618.0,0.0361,12.7098736543592
0,2019,Cork,1,1154,215555.0,0.0302,12.772587182281754
0,2011,Waterford,0,357,155962.0,0.0442,11.911701584927597
0,2014,Galway,0,847,176960.0,0.042,11.982929094215963
0,2020,Mayo,0,917,208098.0,0.0292,11.539183972857591
1,2020,Donegal,1,917,208098.0,0.0292,12.282380834715948
0,2015,Carlow,0,998,180068.0,0.0405,11.225243392518447
0,2015,Mayo,0,998,180068.0,0.0405,10.714417768752456
0,2021,Kildare,0,1060,212773.0,0.028,12.043553716032399
0,2017,Cork,0,1081,199406.0,0.0344,12.476099782743233
0,2014,Monaghan,0,847,176960.0,0.042,10.819778284410283
0,2012,Dublin,0,485,152843.0,0.0433,12.211060187041213
0,2014,Wexford,0,847,176960.0,0.042,11.77528972943772
0,2020,Donegal,0,917,208098.0,0.0292,12.063932878369052
0,2018,Dublin 5,0,1122,210015.0,0.0321,13.208541073645382
0,2021,Laois,0,1060,212773.0,0.028,12.345834587905333
0,2015,Waterford,1,998,180068.0,0.0405,12.088566446550981
0,2017,Dublin 18,1,1081,199406.0,0.0344,12.717813949932658
0,2018,Westmeath,0,1122,210015.0,0.0321,11.77528972943772
0,2015,Limerick,0,998,180068.0,0.0405,11.571194373094205
0,2021,Dublin,1,1060,212773.0,0.028,12.944436947872768
0,2021,Galway,1,1060,212773.0,0.028,12.222315021076039
0,2017,Waterford,0,1081,199406.0,0.0344,12.188417710291453
0,2012,Cork,0,485,152843.0,0.0433,12.793859310432293
0,2017,Waterford,0,1081,199406.0,0.0344,11.302204433654575
0,2018,Dublin,0,1122,210015.0,0.0321,12.404862026975813
0,2010,Dublin 7,0,413,161348.0,0.0402,12.356645504009547
0,2015,Dublin,0,998,180068.0,0.0405,12.449018824140563
0,2016,Cork,0,1006,190618.0,0.0361,12.138863895836725
0,2017,Dublin 13,0,1081,199406.0,0.0344,13.369223455335854
0,2011,Sligo,0,357,155962.0,0.0442,11.082142548877775
0,2011,Carlow,0,357,155962.0,0.0442,12.345834587905333
0,2016,Kildare,0,1006,190618.0,0.0361,12.086725887897607
0,2019,Louth,0,1154,215555.0,0.0302,12.230765258120545
0,2016,Kildare,0,1006,190618.0,0.0361,11.842229212112828
0,2021,Cork,0,1060,212773.0,0.028,12.736700896592344
0,2010,Wexford,0,413,161348.0,0.0402,12.154779351142624
0,2015,Dublin 15,0,998,180068.0,0.0405,12.154779351142624
0,2019,Offaly,0,1154,215555.0,0.0302,12.013700752882718
0,2021,Dublin 15,0,1060,212773.0,0.028,13.235692062711331
0,2021,Dublin 2,0,1060,212773.0,0.028,13.021437458814368
0,2014,Dublin 4,0,847,176960.0,0.042,12.2783933071098
0,2021,Meath,1,1060,212773.0,0.028,12.483237038091755
0,2019,Meath,0,1154,215555.0,0.0302,12.487485104968359
0,2019,Leitrim,0,1154,215555.0,0.0302,11.755871643580617
1,2019,Dublin 6,0,1154,215555.0,0.0302,12.542544882151386
0,2021,Cork,0,1060,212773.0,0.028,12.676076274775909
0,2016,Roscommon,0,1006,190618.0,0.0361,11.790557201568507
0,2016,Galway,0,1006,190618.0,0.0361,12.89921982609012
0,2019,Tipperary,0,1154,215555.0,0.0302,11.964001084330445
0,2014,Galway,0,847,176960.0,0.042,12.24288661865289
0,2016,Dublin 16,0,1006,190618.0,0.0361,12.92391243868049
0,2021,Dublin 22,0,1060,212773.0,0.028,14.417090544998729
0,2015,Laois,0,998,180068.0,0.0405,10.789319076925574
0,2019,Cork,0,1154,215555.0,0.0302,13.028052697933088
0,2020,Dublin 24,1,917,208098.0,0.0292,15.63395391279256
0,2014,Westmeath,0,847,176960.0,0.042,12.289954129510877
0,2019,Dublin,0,1154,215555.0,0.0302,13.422467969854667
0,2021,Limerick,1,1060,212773.0,0.028,12.944437401872886
0,2010,Tipperary,1,413,161348.0,0.0402,12.611537753638338
0,2021,Donegal,0,1060,212773.0,0.028,10.915088464214607
0,2021,Meath,0,1060,212773.0,0.028,13.527828485512494
0,2016,Dublin 14,0,1006,190618.0,0.0361,13.244581010128577
0,2014,Cork,1,847,176960.0,0.042,12.543331180080987
0,2012,Dublin,0,485,152843.0,0.0433,12.010249774798673
0,2021,Dublin,1,1060,212773.0,0.028,12.567934116156206
0,2012,Dublin,0,485,152843.0,0.0433,11.887931365593685
0,2020,Cork,0,917,208098.0,0.0292,12.078239274020289
0,2016,Clare,0,1006,190618.0,0.0361,12.481808646963554
0,2015,Dublin 8,0,998,180068.0,0.0405,11.951180395901384
0,2013,Dublin 13,1,547,162434.0,0.0438,11.609436378151072
0,2019,Galway,0,1154,215555.0,0.0302,12.128111104060462
0,2020,Offaly,0,917,208098.0,0.0292,12.206072645530174
1,2013,Dublin 7,0,547,162434.0,0.0438,11.192720200812888
0,2015,Galway,0,998,180068.0,0.0405,11.721077198465201
0,2012,Cork,1,485,152843.0,0.0433,11.577973231420392
0,2020,Tipperary,0,917,208098.0,0.0292,11.018629143155449
0,2019,Laois,0,1154,215555.0,0.0302,12.036173608734776
0,2012,Wicklow,0,485,152843.0,0.0433,12.216022976383341
0,2021,Kilkenny,0,1060,212773.0,0.028,12.328290278254423
0,2010,Dublin 14,0,413,161348.0,0.0402,13.617059619240436
0,2014,Galway,0,847,176960.0,0.042,12.983101310070822
0,2019,Dublin 6,0,1154,215555.0,0.0302,13.226723392728571
0,2021,Meath,0,1060,212773.0,0.028,13.199324418540456
0,2020,Kerry,1,917,208098.0,0.0292,12.809401786833483
0,2018,Dublin 4,0,1122,210015.0,0.0321,14.880221294956703
0,2011,Meath,0,357,155962.0,0.0442,11.652687407345388
0,2019,Dublin 7,0,1154,215555.0,0.0302,12.89921982609012
0,2020,Kildare,0,917,208098.0,0.0292,12.201060103706629
0,2016,Dublin 1,1,1006,190618.0,0.0361,12.292218689894163
0,2016,Kerry,0,1006,190618.0,0.0361,11.736069016284437
0,2014,Dublin 13,0,847,176960.0,0.042,13.142166004700508
0,2010,Cork,1,413,161348.0,0.0402,13.017002861746503
0,2017,Donegal,1,1081,199406.0,0.0344,12.128224611131804
0,2015,Wicklow,1,998,180068.0,0.0405,12.32053461699719
0,2011,Kildare,0,357,155962.0,0.0442,12.736700896592344
0,2014,Kildare,0,847,176960.0,0.042,12.323855681186558
0,2019,Kilkenny,0,1154,215555.0,0.0302,12.425208175446844
0,2016,Dublin 8,0,1006,190618.0,0.0361,11.960101004821396
0,2018,Waterford,0,1122,210015.0,0.0321,12.506177237980511
0,2022,Cork,0,13,217448.0,0.028,11.512925464970229
0,2020,Dublin,0,917,208098.0,0.0292,12.864887147009613
0,2016,Dublin 12,0,1006,190618.0,0.0361,12.385159810647464
0,2020,Dublin 16,0,917,208098.0,0.0292,13.032438669876342
0,2015,Louth,0,998,180068.0,0.0405,10.915088464214607
0,2017,Dublin,0,1081,199406.0,0.0344,12.691580461311874
0,2018,Dublin 7,0,1122,210015.0,0.0321,12.165250651009918
0,2014,Dublin 13,0,847,176960.0,0.042,12.269047444691562
0,2019,Dublin 7,0,1154,215555.0,0.0302,12.577636201962656
0,2018,Wexford,0,1122,210015.0,0.0321,11.26446410567173
0,2018,Dublin 12,0,1122,210015.0,0.0321,12.323855681186558
0,2016,Wicklow,0,1006,190618.0,0.0361,13.065793025915934
0,2018,Dublin 24,0,1122,210015.0,0.0321,12.826649133255284
0,2020,Kildare,0,917,208098.0,0.0292,12.706847933442663
0,2018,Dublin 13,1,1122,210015.0,0.0321,13.572344091842373
0,2016,Louth,0,1006,190618.0,0.0361,11.915051671812877
0,2016,Tipperary,0,1006,190618.0,0.0361,12.100712129872347
0,2019,Dublin,0,1154,215555.0,0.0302,13.071070083016778
0,2016,Tipperary,0,1006,190618.0,0.0361,11.695247021764184
0,2017,Wexford,0,1081,199406.0,0.0344,12.429216196844383
0,2014,Meath,0,847,176960.0,0.042,11.703545824578878
0,2016,Waterford,0,1006,190618.0,0.0361,12.043553716032399
0,2013,Dublin,0,547,162434.0,0.0438,13.228523573232719
0,2016,Dublin,0,1006,190618.0,0.0361,12.363076394339839
0,2015,Limerick,0,998,180068.0,0.0405,12.109010932687042
0,2011,Dublin,0,357,155962.0,0.0442,12.542544882151386
